"long","lat","Type","Adresse","CP","Ville","nDept","nReg","Effectif"
"3.322294","49.514899","G","50 Avenue d'Altenkessel 02380 COUCY LE CHATEAU AUFFRIQUE","2380","COUCY LE CHATEAU AUFFRIQUE","02",,"9"
"3.446462","49.504386","G","1 Impasse Sainte-GeneviÃ¨ve 02320 ANIZY LE CHATEAU","2320","ANIZY LE CHATEAU","02",,"9"
"2.717471","49.944737","G","13 bis Avenue Georges Duhamel 80340 BRAY SUR SOMME","80340","BRAY SUR SOMME","80",,"8"
"2.704665","49.815075","G","50 Rue Jean JaurÃ¨s 80170 ROSIERES EN SANTERRE","80170","ROSIERES EN SANTERRE","80",,"8"
"2.369389","49.756858","G","15 Avenue de Bourgogne 80250 AILLY SUR NOYE","80250","AILLY SUR NOYE","80",,"8"
"2.130775","50.069878","G","22 Rue de l'Etang 80620 DOMART EN PONTHIEU","80620","DOMART EN PONTHIEU","80",,"8"
"2.524971","50.070412","G","47 Rue de LÃ©alvillers 80560 ACHEUX EN AMIENOIS","80560","ACHEUX EN AMIENOIS","80",,"8"
"1.629804","50.177023","G","766 Route de RibeauvillÃ© 80230 ST VALERY SUR SOMME","80230","ST VALERY SUR SOMME","80",,"8"
"1.539838","50.074391","G","9 Rue FrÃ©dÃ©ric Chopin 80130 FRIVILLE ESCARBOTIN","80130","FRIVILLE ESCARBOTIN","80",,"8"
"1.864843","50.258706","G","22 Route de Rue 80150 CRECY EN PONTHIEU","80150","CRECY EN PONTHIEU","80",,"8"
"2.000824","50.076388","G","42 Rue de la Poste 80690 AILLY LE HAUT CLOCHER","80690","AILLY LE HAUT CLOCHER","80",,"8"
"2.504747","49.870299","G","81 bis Route d'Amiens 80800 VILLERS BRETONNEUX","80800","VILLERS BRETONNEUX","80",,"8"
"2.310192","49.997743","G","1 Route de Montonvillers 80260 VILLERS BOCAGE","80260","VILLERS BOCAGE","80",,"8"
"1.994267","49.775114","G","Rue de Menesvillers 80290 POIX DE PICARDIE","80290","POIX DE PICARDIE","80",,"8"
"1.843895","49.807458","G","5 Rue d'Aumale 80640 HORNOY LE BOURG","80640","HORNOY LE BOURG","80",,"8"
"2.530019","50.275926","G","25 Rue des Fosses 62810 AVESNES LE COMTE","62810","AVESNES LE COMTE","62",,"10"
"2.090368","50.232463","G","Route de Lannoy 62390 AUXI LE CHATEAU","62390","AUXI LE CHATEAU","62",,"10"
"2.580984","50.346169","G","1 Impasse de la Gendarmerie 62690 AUBIGNY EN ARTOIS","62690","AUBIGNY EN ARTOIS","62",,"10"
"2.33251","50.373185","G","34 Rue de Canteraine 62130 ST POL SUR TERNOISE","62130","ST POL SUR TERNOISE","62",,"10"
"1.880752","50.398845","G","Rue Saint-AndrÃ© 62870 CAMPAGNE LES HESDIN","62870","CAMPAGNE LES HESDIN","62",,"10"
"2.6503","50.438592","G","Rue de la Gendarmerie 62530 HERSIN COUPIGNY","62530","HERSIN COUPIGNY","62",,"10"
"2.408841","50.587368","G","Route DÃ©partementale 943 62120 NORRENT FONTES","62120","NORRENT FONTES","62",,"10"
"2.938299","50.250929","G","11 Rue de Boiry 62156 VIS EN ARTOIS","62156","VIS EN ARTOIS","62",,"10"
"2.479379","50.157872","G","2 Rue de Mondicourt 62760 PAS EN ARTOIS","62760","PAS EN ARTOIS","62",,"10"
"2.664203","50.244156","G","59 Route Nationale 62123 BEAUMETZ LES LOGES","62123","BEAUMETZ LES LOGES","62",,"10"
"4.085339","50.173393","G","8 Avenue du GÃ©nÃ©ral de Gaulle 59740 SOLRE LE CHATEAU","59740","SOLRE LE CHATEAU","59",,"12"
"4.007007","50.088396","G","17 Rue Haie-Corbeaux 59177 SAINS DU NORD","59177","SAINS DU NORD","59",,"12"
"3.423122","50.444377","G","67 bis Rue Henri Barbusse 59230 ST AMAND LES EAUX","59230","ST AMAND LES EAUX","59",,"12"
"3.450378","50.502386","G","71 Rue Simon Beauchamp 59158 MORTAGNE DU NORD","59158","MORTAGNE DU NORD","59",,"12"
"1.909874","46.15224","G","Quartier Cher de Lu 2 Rue des Pommiers 23000 STE FEYRE","23000","STE FEYRE","23",,"6"
"4.764445","45.984376","G","194 Rue du CollÃ¨ge 01480 JASSANS RIOTTIER","1480","JASSANS RIOTTIER","01",,"8"
"4.681757","43.97767","G","115 Rue Monticelli 30650 ROCHEFORT DU GARD","30650","ROCHEFORT DU GARD","30",,"8"
"2.3516301","48.8632377","PN","4 bis, 6 rue aux Ours",,"PARIS","75",,"542"
"2.3340246","48.8544869","PN","14, rue de l'Abbaye",,"PARIS","75",,"542"
"2.3116095","48.8618757","PN","9, rue Fabert",,"PARIS","75",,"542"
"2.3397003","48.8734266","PN","14 bis, rue Chauchat",,"PARIS","75",,"542"
"2.3279088","48.8812338","PN","5, rue de Parme",,"PARIS","75",,"542"
"2.3778946","48.8548751","PN","12/14 Passage Charles Dallery",,"PARIS","75",,"542"
"2.3243732","48.8333668","PN","160 Avenue de France Tour T4",,"PARIS","75",,"542"
"2.3024708","48.8400472","PN","250, rue de Vaugirard",,"PARIS","75",,"542"
"2.3223433","48.885085","PN","19-21, rue Truffaut",,"PARIS","75",,"542"
"2.3862735","48.8843834","PN","3-5, rue Erik Satie",,"PARIS","75",,"542"
"2.39369","48.8762512","PN","12, rue Augustin Thierry",,"PARIS","75",,"542"
"2.3437661","48.8690076","PN","18, rue du Croissant",,"PARIS","75",,"542"
"2.3308785","48.8473738","PN","12, rue Jean Bart",,"PARIS","75",,"542"
"2.3301168","48.8554036","PN","10, rue Perronet",,"PARIS","75",,"542"
"2.3175378","48.8777165","PN","1-3, rue de Lisbonne",,"PARIS","75",,"542"
"2.3527668","48.8769027","PN","45, rue de Chabrol",,"PARIS","75",,"542"
"2.3815423","48.8442726","PN","80, avenue Daumesnil",,"PARIS","75",,"542"
"2.3567354","48.8331583","PN","144, boulevard de l'Hôpital",,"PARIS","75",,"542"
"2.3091079","48.8262651","PN","1 rue du Colonel Monteil",,"PARIS","75",,"542"
"2.2903908","48.865158","PN","4, rue du Bouquet-de-Longchamp",,"PARIS","75",,"542"
"2.3397421","48.8912025","PN","122-124, rue Marcadet",,"PARIS","75",,"542"
"2.3809355","48.8924272","PN","37, rue de Nantes",,"PARIS","75",,"542"
"2.3480594","48.8615806","PN","10, rue Pierre Lescot",,"PARIS","75",,"542"
"2.3486651","48.8494983","PN","4, rue de la Montagne Sainte-Geneviève",,"PARIS","75",,"542"
"2.3116095","48.8618757","PN","9, rue Fabert",,"PARIS","75",,"542"
"2.304615","48.8755358","PN","210, rue du Faubourg Saint-Honoré",,"PARIS","75",,"542"
"2.3581742","48.8725163","PN","14, rue de Nancy",,"PARIS","75",,"542"
"2.4029844","48.8459378","PN","36, rue du Rendez-Vous",,"PARIS","75",,"542"
"2.3522219","48.856614","PN","5 Boulevard de l'Hôpital Cour des Arrivées",,"PARIS","75",,"542"
"2.319742","48.842139","PN","17 boulevard de Vaugirard Voie 24 Accès bd Vaugirard rampe taxis",,"PARIS","75",,"542"
"2.2751679","48.8676036","PN","75, rue de la Faisanderie",,"PARIS","75",,"542"
"2.3482286","48.8898039","PN","79-81, rue de Clignancourt",,"PARIS","75",,"542"
"2.4064302","48.8584358","PN","48, rue St Blaise",,"PARIS","75",,"542"
"2.3314598","48.8669683","PN","45, place du Marché-Saint-Honoré",,"PARIS","75",,"542"
"2.3327727","48.8505347","PN","78, rue Bonaparte",,"PARIS","75",,"542"
"2.3074023","48.85937","PN","6, rue Amélie",,"PARIS","75",,"542"
"2.3218531","48.8717955","PN","31, rue d'Anjou",,"PARIS","75",,"542"
"2.370523","48.8748048","PN","40, avenue Claude Vellefaux",,"PARIS","75",,"542"
"2.3869321","48.8349469","PN","20/22 rue de l'Aubrac",,"PARIS","75",,"542"
"2.381345","48.840578","PN","80, allée de Bercy Voie N",,"PARIS","75",,"542"
"2.3233559","48.83601","PN","114-116, avenue du Maine",,"PARIS","75",,"542"
"2.2638485","48.8417002","PN","74, rue Chardon Lagache",,"PARIS","75",,"542"
"2.3519649","48.8850414","PN","34, rue de la Goutte d'Or",,"PARIS","75",,"542"
"2.3817149","48.8716751","PN","46 rue Ramponeau",,"PARIS","75",,"542"
"4.533333","48.4","PM","","10500","BRIENNE-LE-CHÂTEAU","10",,"2"
"4.033333","48.3","PM","","10420","LES NOËS-PRÈS-TROYES","10",,"3"
"4.033333","48.283333","PM","","10440","LA RIVIÈRE-DE-CORPS","10",,"3"
"4.05","48.283333","PM","","10120","SAINT-ANDRÉ-LES-VERGERS","10",,"4"
"4.066667","48.266667","PM","","10430","ROSIÈRES-PRÈS-TROYES","10",,"1"
"4","48.366667","PM","","10600","SAINT-LYÉ","10",,"1"
"2.216667","42.933333","PM","","11260","ESPÉRAZA","11",,"3"
"3.135","43.22838","PM","","11560","FLEURY-D'AUDE","11",,"1"
"2.766667","43.2","PM","","11200","LÉZIGNAN-CORBIÈRES","11",,"10"
"2.683333","43.2","PM","","11700","MONTBRUN-DES-CORBIÈRES","11",,"1"
"2.15","43.2","PM","","11290","MONTRÉAL","11",,"1"
"2.9","43.216667","PM","","11200","NÉVIAN","11",,"1"
"2.95","43","PM","","11540","ROQUEFORT-DES-CORBIÈRES","11",,"2"
"2.95","43.266667","PM","","11590","SALLÈLES-D'AUDE","11",,"3"
"2.433333","43.216667","PM","","11800","TRÈBES","11",,"9"
"2.533333","44.383333","PM","","12850","ONET-LE-CHÂTEAU","12",,"4"
"2.966667","44.333333","PM","","12150","RECOULES-PRÉVINQUIÈRES","12",,"1"
"2.983333","44.066667","PM","","12100","SAINT-GEORGES-DE-LUZENÇON","12",,"1"
"5.583333","43.416667","PM","","13720","BELCODÈNE","13",,"1"
"5.183333","43.466667","PM","","13130","BERRE-L'ÉTANG","13",,"19"
"5.383333","43.433333","PM","","13480","CABRIÈS","13",,"9"
"5.166667","43.383333","PM","","13220","CHÂTEAUNEUF-LÈS-MARTIGUES","13",,"21"
"4.85","43.883333","PM","","13160","CHÂTEAURENARD","13",,"12"
"5.366667","43.566667","PM","","13510","ÉGUILLES","13",,"9"
"5.2","43.35","PM","","13820","ENSUÈS-LA-REDONNE","13",,"6"
"4.95","43.75","PM","","13810","EYGALIÈRES","13",,"2"
"5.033333","43.7","PM","","13430","EYGUIÈRES","13",,"6"
"5.633333","43.3","PM","","13420","GÉMENOS","13",,"9"
"5.55","43.433333","PM","","13850","GRÉASQUE","13",,"3"
"5.133333","43.583333","PM","","13680","LANÇON-PROVENCE","13",,"3"
"4.866667","43.683333","PM","","13890","MOURIÈS","13",,"2"
"5.15","43.633333","PM","","13330","PÉLISSANNE","13",,"8"
"5.316667","43.408333","PM","","13170","LES-PENNES-MIRABEAU","13",,"34"
"5.433333","43.666667","PM","","13610","LE PUY-SAINTE-RÉPARADE","13",,"4"
"5.316667","43.716667","PM","","13640","LA ROQUE-D'ANTHÉRON","13",,"7"
"5.616667","43.25","PM","","13830","ROQUEFORT-LA-BÉDOULE","13",,"5"
"4.716667","43.783333","PM","","13103","SAINT-ÉTIENNE-DU-GRÈS","13",,"2"
"5.7","43.683333","PM","","13115","SAINT-PAUL-LEZ-DURANCE","13",,"1"
"4.833333","43.783333","PM","","13210","SAINT-RÉMY-DE-PROVENCE","13",,"16"
"5.083333","43.75","PM","","13560","SÉNAS","13",,"6"
"5.366667","43.4","PM","","13240","SEPTÈMES-LES-VALLONS","13",,"8"
"-0.266667","49.183333","PM","","14840","DÉMOUVILLE","14",,"1"
"-0.383333","49.283333","PM","","14440","DOUVRES-LA-DÉLIVRANDE","14",,"2"
"-0.316667","49.2","PM","","14200","HÉROUVILLE-SAINT-CLAIR","14",,"13"
"0.183333","49.3","PM","","14130","PONT-L'ÉVÊQUE","14",,"2"
"2.666667","45.283333","PM","","15400","RIOM-ÈS-MONTAGNE","15",,"1"
"0.15","45.65","PM","","16000","ANGOULÊME","16",,"19"
"-0.05","45.6","PM","","16120","CHÂTEAUNEUF-SUR-CHARENTE","16",,"1"
"0.1","45.666667","PM","","16730","FLÉAC","16",,"1"
"-1.516667","46.208333","PM","","17590","ARS-EN-RÉ","17",,"2"
"-1.1","46.133333","PM","","17440","AYTRÉ","17",,"4"
"-1.083333","46.066667","PM","","17340","CHÂTELAILLON-PLAGE","17",,"5"
"-1.383333","46.183333","PM","","17580","LE BOIS-PLAGE-EN-RÉ","17",,"2"
"-1.083333","46.15","PM","","17180","PÉRIGNY","17",,"2"
"-1.541667","46.225","PM","","17590","SAINT-CLÉMENT-DES-BALEINES","17",,"1"
"-1.366667","46.2","PM","","17410","SAINT-MARTIN-DE-RÉ","17",,"4"
"-0.966667","46.15","PM","","17220","SAINT-MÉDARD-D'AUNIS","17",,"1"
"-1.3","46.15","PM","","17740","SAINTE-MARIE-DE-RÉ","17",,"3"
"-1.1","45.733333","PM","","17750","ÉTAULES","17",,"1"
"-1.35","46.016667","PM","","17840","LA BRÉE-LES-BAINS","17",,"1"
"-1.2","45.9","PM","","17480","LE CHÂTEAU-D'OLÉRON","17",,"1"
"-1.383333","46.033333","PM","","17650","SAINT-DENIS-D'OLÉRON","17",,"3"
"-1.333333","45.983333","PM","","17190","SAINT-GEORGES-D'OLÉRON","17",,"1"
"-1.316667","45.95","PM","","17310","SAINT-PIERRE-D'OLÉRON","17",,"3"
"-0.75","46.1","PM","","17700","SURGÈRES","17",,"2"
"-1","46.066667","PM","","17290","THAIRÉ","17",,"1"
"-0.966667","45.65","PM","","17600","MÉDIS","17",,"2"
"-0.916667","45.6","PM","","17120","SÉMUSSAC","17",,"1"
"-0.516667","45.95","PM","","17400","SAINT-JEAN-D'ANGÉLY","17",,"4"
"2.433333","47.483333","PM","","18700","AUBIGNY-SUR-NÈRE","18",,"5"
"2.216667","47.15","PM","","18500","MEHUN-SUR-YÈVRE","18",,"2"
"4.55","47.85","PM","","21400","CHÂTILLON-SUR-SEINE","21",,"0"
"5","47.283333","PM","","21300","CHENÔVE","21",,"6"
"5.283333","47.116667","PM","","21170","ÉCHENON","21",,"1"
"4.983333","47.266667","PM","","21160","MARSANNAY-LA-CÔTE","21",,"4"
"5.116667","47.316667","PM","","21800","QUÉTIGNY","21",,"7"
"-3.3","48.633333","PM","","22140","BÉGARD","22",,"2"
"-3.1","48.766667","PM","","22740","LÉZARDRIEUX","22",,"1"
"-2.75","48.166667","PM","","22600","LOUDÉAC","22",,"6"
"-3.366667","48.833333","PM","","22710","PENVÉNAN","22",,"1"
"-2.75","48.45","PM","","22960","PLÉDRAN","22",,
"-2.55","48.6","PM","","22370","PLÉNEUF-VAL-ANDRÉ","22",,"5"
"-2.783333","48.533333","PM","","22190","PLÉRIN","22",,"4"
"-3.633333","48.65","PM","","22310","PLESTIN-LES-GRÈVES","22",,"1"
"-2.983333","48.75","PM","","22470","PLOUÉZEC","22",,
"-3.566667","48.766667","PM","","22560","TRÉBEURDEN","22",,"3"
"-3.233333","48.783333","PM","","22220","TRÉGUIER","22",,"2"
"0.716667","45.183333","PM","","24000","PÉRIGUEUX","24",,"28"
"0.65","45.366667","PM","","24310","BRANTÔME","24",,"1"
"0.166667","45","PM","","24700","MONTPON-MÉNESTÉROL","24",,"1"
"0.333333","45.25","PM","","24600","RIBÉRAC","24",,"4"
"1","44.783333","PM","","24170","BELVÈS","24",,"2"
"1.216667","44.883333","PM","","24200","SARLAT-LA-CANÉDA","24",,"5"
"6.033333","47.25","PM","","25000","BESANÇON","25",,"58"
"6.883333","47.433333","PM","","25310","HÉRIMONCOURT","25",,"1"
"6.8","47.25","PM","","25120","MAÎCHE","25",,"1"
"6.8","47.516667","PM","","25200","MONTBÉLIARD","25",,"14"
"5.05","45.033333","PM","","26300","BOURG-DE-PÉAGE","26",,"4"
"4.883333","44.95","PM","","26500","BOURG-LÈS-VALENCE","26",,"8"
"4.716667","44.483333","PM","","26780","CHÂTEAUNEUF-DU-RHÔNE","26",,"1"
"4.716667","44.45","PM","","26290","DONZÈRE","26",,"2"
"4.9","44.833333","PM","","26800","ÉTOILE-SUR-RHÔNE","26",,"2"
"4.85","44.766667","PM","","26250","LIVRON-SUR-DRÔME","26",,"2"
"4.816667","44.75","PM","","26270","LORIOL-SUR-DRÔME","26",,"3"
"4.75","44.566667","PM","","26200","MONTÉLIMAR","26",,"21"
"4.883333","45","PM","","26600","PONT-DE-L'ISÈRE","26",,"1"
"4.883333","44.866667","PM","","26800","PORTES-LÈS-VALENCE","26",,"5"
"5.05","45.05","PM","","26100","ROMANS-SUR-ISÈRE","26",,"15"
"4.95","44.966667","PM","","26320","SAINT-MARCEL-LÈS-VALENCE","26",,"1"
"4.766667","44.35","PM","","26130","SAINT-PAUL-TROIS-CHÂTEAUX","26",,"6"
"4.783333","44.7","PM","","26270","SAULCE-SUR-RHÔNE","26",,"1"
"1.15","49.016667","PM","","27000","ÉVREUX","27",,"26"
"1.416667","48.866667","PM","","27530","ÉZY-SUR-EURE","27",,
"1.283333","48.9","PM","","27220","SAINT-ANDRÉ-DE-L'EURE","27",,"4"
"1.083333","49.016667","PM","","27180","SAINT-SÉBASTIEN-DE-MORSENT","27",,"1"
"1.55","48.383333","PM","","28630","BERCHÈRES-LES-PIERRES","28",,"1"
"1.7","48.333333","PM","","28150","BOISVILLE-LA-SAINT-PÈRE","28",,"1"
"1.333333","48.083333","PM","","28200","CHÂTEAUDUN","28",,"18"
"1.683333","48.616667","PM","","28230","ÉPERNON","28",,"4"
"1.483333","48.466667","PM","","28300","LÈVES","28",,"2"
"1.466667","48.433333","PM","","28110","LUCÉ","28",,"15"
"1.433333","48.716667","PM","","28500","MÉZIÈRES-EN-DROUAIS","28",,"1"
"1.25","48.766667","PM","","28380","SAINT-RÉMY-SUR-AVRE","28",,"1"
"-4.116667","47.866667","PM","","29950","BÉNODET","29",,"1"
"-4.083333","48.2","PM","","29150","CHÂTEAULIN","29",,"1"
"-3.816667","48.183333","PM","","29540","CHÂTEAUNEUF-DU-FAOU","29",,"1"
"-4.1","48.666667","PM","","29233","CLÉDER","29",,"1"
"-3.583333","47.8","PM","","29360","CLOHARS-CARNOËT","29",,"1"
"-3.983333","47.916667","PM","","29940","LA FORÊT-FOUESNANT","29",,"1"
"-4.566667","48.583333","PM","","29870","LANDÉDA","29",,"1"
"-3.633333","47.816667","PM","","29350","MOËLAN-SUR-MER","29",,"2"
"-3.783333","47.816667","PM","","29920","NÉVEZ","29",,"1"
"-4.216667","47.816667","PM","","29740","PLOBANNALEC","29",,"1"
"-4.316667","48.65","PM","","29890","PLOUNÉOUR-TREZ","29",,"1"
"-4.616667","48.383333","PM","","29280","PLOUZANÉ","29",,"1"
"-4.216667","47.866667","PM","","29120","PONT-L'ABBÉ","29",,"3"
"-3.55","47.866667","PM","","29300","QUIMPERLÉ","29",,"4"
"-3.983333","48.683333","PM","","29250","SAINT-POL-DE-LÉON","29",,"3"
"-3.7","48.033333","PM","","29390","SCAËR","29",,"1"
"-3.9","48.6","PM","","29670","TAULÉ","29",,"1"
"-3.85","47.85","PM","","29910","TRÉGUNC","29",,"2"
"4.566667","44.3","PM","","30760","AIGUÈZE","30",,"1"
"4.083333","44.133333","PM","","30100","ALÈS","30",,"44"
"4.05","43.8","PM","","30250","ASPÈRES","30",,"1"
"4.616667","44.166667","PM","","30200","BAGNOLS-SUR-CÈZE","30",,"15"
"4.1","44.283333","PM","","30160","BESSÈGES","30",,"3"
"4.35","43.733333","PM","","30510","GÉNÉRAC","30",,"4"
"4.666667","44.1","PM","","30290","LAUDUN","30",,"6"
"4.383333","44.033333","PM","","30700","MONTAREN-ET-SAINT-MÉDIERS","30",,"1"
"4.15","44.25","PM","","30410","MOLIÈRES-SUR-CÈZE","30",,"1"
"4.35","43.833333","PM","","30000","NÎMES","30",,"169"
"4.516667","44.2","PM","","30200","LA ROQUE-SUR-CÈZE","30",,"1"
"4.083333","44.083333","PM","","30380","SAINT-CHRISTOL-LÈS-ALÈS","30",,"2"
"4.233333","43.8","PM","","30980","SAINT DIONIZY","30",,"1"
"4.216667","43.95","PM","","30190","SAINT-GÉNIÈS-DE-MALGOIRÈS","30",,"5"
"4.083333","43.783333","PM","","30250","SOMMIÈRES","30",,"5"
"4.416667","44.016667","PM","","30700","UZÈS","30",,"13"
"4.633333","43.85","PM","","30300","VALLABRÈGUES","30",,"1"
"4.216667","43.733333","PM","","30310","VERGÈZE","30",,"7"
"1.616667","43.45","PM","","31450","BAZIÈGE","31",,"1"
"1.616667","43.8","PM","","31660","BESSIÈRES","31",,"4"
"1.416667","43.733333","PM","","31150","BRUGUIÈRES","31",,"4"
"1.366667","43.783333","PM","","31620","CASTELNAU-D'ESTRÉTEFONDS","31",,"4"
"1.6","43.6","PM","","31280","DRÉMIL-LAFAGE","31",,"1"
"1.533333","43.533333","PM","","31670","LABÈGE","31",,"2"
"1.25","43.6","PM","","31490","LÉGUEVIN","31",,"3"
"1.6","43.716667","PM","","31380","MONTASTRUC-LA-CONSEILLÈRE","31",,"1"
"1.516667","43.65","PM","","31850","MONTRABÉ","31",,"3"
"1.633333","43.733333","PM","","31380","ROQUESÉRIÈRE","31",,"1"
"1.083333","43.216667","PM","","31220","CAZÈRES","31",,"3"
"1.4","43.45","PM","","31860","LABARTHE-SUR-LÈZE","31",,"1"
"1.383333","43.416667","PM","","31870","LAGARDELLE-SUR-LÈZE","31",,"1"
"0.6","42.783333","PM","","31110","BAGNÈRES-DE-LUCHON","31",,"7"
"0.583333","43.083333","PM","","31210","MONTRÉJEAU","31",,"3"
"-0.516667","44.85","PM","","33370","ARTIGUES-PRÈS-BORDEAUX","33",,"2"
"-0.35","44.783333","PM","","33670","CRÉON","33",,"1"
"-0.666667","44.9","PM","","33320","LE TAILLAN-MÉDOC","33",,"4"
"-0.6","44.733333","PM","","33850","LÉOGNAN","33",,"5"
"-0.633333","44.833333","PM","","33700","MÉRIGNAC","33",,"19"
"-0.716667","44.75","PM","","33160","SAINT-AUBIN-DE-MÉDOC","33",,"2"
"-0.433333","44.916667","PM","","33450","SAINT-LOUBÈS","33",,"2"
"-0.733333","44.9","PM","","33160","SAINT-MÉDARD-EN-JALLES","33",,"5"
"-1.1394","44.7671","PM","","33740","ARÈS","33",,"10"
"-0.25","44.85","PM","","33420","GÉNISSAC","33",,"1"
"-0.15","44.883333","PM","","33330","SAINT-ÉMILION","33",,"3"
"-0.033333","44.583333","PM","","33190","LA RÉOLE","33",,"3"
"-0.441667","44.991667","PM","","33240","SAINT-ANDRÉ-DE-CUBZAC","33",,"3"
"-0.8","45.033333","PM","","33480","CASTELNAU-DE-MÉDOC","33",,"2"
"-1.083333","45.441667","PM","","33590","GRAYAN-ET-L'HÔPITAL","33",,"1"
"-0.933333","45.3","PM","","33340","LESPARRE-MÉDOC","33",,"2"
"-0.8","45.083333","PM","","33480","LISTRAC-MÉDOC","33",,"1"
"-0.883333","44.966667","PM","","33480","SAINTE-HÉLÈNE","33",,"1"
"3.15","43.616667","PM","","34600","BÉDARIEUX","34",,"9"
"3.25","43.35","PM","","34500","BÉZIERS","34",,"56"
"3.1","43.383333","PM","","34370","CAZOULS-LÈS-BÉZIERS","34",,"5"
"3.433333","43.616667","PM","","34800","CLERMONT-L'HÉRAULT","34",,"9"
"3.933333","43.65","PM","","34920","LE CRÈS","34",,"7"
"3.766667","43.55","PM","","34690","FABRÈGUES","34",,"7"
"4.083333","43.566667","PM","","34280","LA GRANDE MOTTE","34",,"31"
"3.116667","43.6","PM","","34600","HÉRÉPIAN","34",,"2"
"3.833333","43.583333","PM","","34880","LAVÉRUNE","34",,"4"
"3.316667","43.716667","PM","","34700","LODÈVE","34",,"8"
"3.6","43.416667","PM","","34140","MÈZE","34",,"11"
"3.416667","43.416667","PM","","34120","NÉZIGNAN-L'ÉVÊQUE","34",,"2"
"3.95","43.566667","PM","","34470","PÉROLS","34",,"9"
"3.416667","43.45","PM","","34120","PÉZENAS","34",,"10"
"3.5","43.4","PM","","34810","POMÉROLS","34",,"1"
"3.966667","43.633333","PM","","34130","SAINT-AUNÈS","34",,"2"
"4.025","43.666667","PM","","34670","SAINT-BRÈS","34",,"2"
"3.5","43.65","PM","","34725","SAINT-ANDRÉ-DE-SANGONIS","34",,"4"
"3.983333","43.733333","PM","","34160","SAINT-DRÉZÉRY","34",,"2"
"3.8","43.7","PM","","34980","SAINT-GÉLY-DU-FESC","34",,"11"
"3.55","43.733333","PM","","34150","SAINT-GUILHEM-LE-DÉSERT","34",,"4"
"3.833333","43.583333","PM","","34430","SAINT-JEAN-DE-VÉDAS","34",,"6"
"3.85","43.766667","PM","","34270","SAINT-MATHIEU-DE-TRÉVIERS","34",,"4"
"3.416667","43.4","PM","","34630","SAINT-THIBÉRY","34",,"2"
"3.283333","43.283333","PM","","34410","SÉRIGNAN","34",,"7"
"3.683333","43.4","PM","","34200","SÈTE","34",,"36"
"3.166667","43.416667","PM","","34490","THÈZAN-LÈS-BÉZIERS","34",,"2"
"3.266667","43.316667","PM","","34420","VILLENEUVE-LÈS-BÉZIERS","34",,"11"
"-1.533333","48.133333","PM","","35690","ACIGNÉ","35",,
"-1.15","48.066667","PM","","35370","ARGENTRÉ-DU-PLESSIS","35",,
"-1.6","48.125","PM","","35510","CESSON-SÉVIGNÉ","35",,
"-1.4","48.116667","PM","","35220","CHÂTEAUBOURG","35",,
"-1.5","48.05","PM","","35410","CHÂTEAUGIRON","35",,
"-1.5","47.966667","PM","","35150","JANZÉ","35",,
"-1.433333","48.183333","PM","","35340","LA BOUEXIÈRE","35",,
"-1.716667","47.983333","PM","","35890","LAILLÉ","35",,
"-1.5","48.216667","PM","","35340","LIFFRÉ","35",,
"-1.133333","48.483333","PM","","35420","LOUVIGNÉ-DU-DÉSERT","35",,
"-1.766667","48.15","PM","","35740","PACÉ","35",,
"-2.1","48","PM","","35380","PLÉLAN-LE-GRAND","35",,
"-1.683333","48.15","PM","","35760","SAINT-GRÉGOIRE","35",,
