CODGEO	REG	DEP	ARR	LIBGEO	P10_POP
60039	22	60	602	Bacouël	466
60040	22	60	602	Bailleul-le-Soc	660
60041	22	60	601	Bailleul-sur-Thérain	2097
60042	22	60	602	Bailleval	1476
60043	22	60	603	Bailly	670
60044	22	60	604	Balagny-sur-Thérain	1383
60045	22	60	604	Barbery	538
60046	22	60	604	Bargny	287
60047	22	60	604	Baron	784
60048	22	60	603	Baugy	301
60049	22	60	601	Bazancourt	129
60050	22	60	602	Bazicourt	332
60051	22	60	601	Beaudéduit	189
60052	22	60	603	Beaugies-sous-Bois	86
60053	22	60	603	Beaulieu-les-Fontaines	590
60054	22	60	601	Beaumont-les-Nonains	361
60055	22	60	603	Beaurains-lès-Noyon	287
60056	22	60	604	Beaurepaire	56
60057	22	60	601	Beauvais	54711
60058	22	60	602	Beauvoir	292
60059	22	60	603	Béhéricourt	218
60060	22	60	604	Belle-Église	585
60061	22	60	603	Belloy	86
60062	22	60	603	Berlancourt	334
60063	22	60	601	Berneuil-en-Bray	789
60064	22	60	603	Berneuil-sur-Aisne	1019
60065	22	60	601	Berthecourt	1601
60066	22	60	604	Béthancourt-en-Valois	243
60067	22	60	604	Béthisy-Saint-Martin	1083
60068	22	60	604	Béthisy-Saint-Pierre	3287
60069	22	60	604	Betz	1076
60070	22	60	603	Bienville	454
60071	22	60	603	Biermont	170
60072	22	60	603	Bitry	294
60073	22	60	601	Blacourt	528
60074	22	60	604	Blaincourt-lès-Précy	1195
60075	22	60	601	Blancfossé	132
60076	22	60	601	Blargies	499
60077	22	60	601	Blicourt	312
60078	22	60	602	Blincourt	123
60079	22	60	604	Boissy-Fresnoy	936
60080	22	60	601	Boissy-le-Bois	192
60081	22	60	601	Bonlier	400
60082	22	60	602	Bonneuil-les-Eaux	817
60083	22	60	604	Bonneuil-en-Valois	1058
60084	22	60	601	Bonnières	155
60085	22	60	602	Bonvillers	213
60086	22	60	604	Boran-sur-Oise	2099
60087	22	60	604	Borest	352
60088	22	60	601	Bornel	3588
60089	22	60	601	Boubiers	410
60090	22	60	601	Bouconvillers	369
60091	22	60	604	Bouillancy	379
60092	22	60	604	Boullarre	224
60093	22	60	603	Boulogne-la-Grasse	470
60094	22	60	604	Boursonne	289
60095	22	60	601	Boury-en-Vexin	341
60096	22	60	601	Boutavent	80
60097	22	60	601	Boutencourt	246
60098	22	60	601	Bouvresse	176
60099	22	60	603	Braisnes	168
60100	22	60	604	Brasseuse	100
60101	22	60	604	Brégy	595
60102	22	60	602	Brenouille	2132
60103	22	60	601	Bresles	4260
60104	22	60	602	Breteuil	4353
60105	22	60	603	Brétigny	380
60106	22	60	602	Breuil-le-Sec	2395
60107	22	60	602	Breuil-le-Vert	2867
60108	22	60	601	Briot	312
60109	22	60	601	Brombos	254
60110	22	60	601	Broquiers	231
60111	22	60	602	Broyes	162
60112	22	60	602	Brunvillers-la-Motte	325
60113	22	60	602	Bucamps	162
60114	22	60	601	Buicourt	139
60115	22	60	602	Bulles	883
60116	22	60	602	Bury	2971
60117	22	60	603	Bussy	311
60118	22	60	603	Caisnes	483
60119	22	60	603	Cambronne-lès-Ribécourt	1938
60120	22	60	602	Cambronne-lès-Clermont	1043
60121	22	60	603	Campagne	143
60122	22	60	601	Campeaux	546
60123	22	60	602	Campremy	389
60124	22	60	603	Candor	270
60125	22	60	603	Canly	784
60126	22	60	603	Cannectancourt	538
60127	22	60	603	Canny-sur-Matz	361
60128	22	60	601	Canny-sur-Thérain	211
60129	22	60	603	Carlepont	1433
60130	22	60	602	Catenoy	1031
60131	22	60	601	Catheux	115
60132	22	60	603	Catigny	200
60133	22	60	602	Catillon-Fumechon	595
60134	22	60	602	Cauffry	2421
60135	22	60	601	Cauvigny	1439
60136	22	60	601	Cempuis	450
60137	22	60	602	Cernoy	242
60138	22	60	604	Chamant	909
60139	22	60	604	Chambly	9438
60140	22	60	601	Chambors	328
60141	22	60	604	Chantilly	10876
60142	22	60	604	La Chapelle-en-Serval	2914
60143	22	60	601	Chaumont-en-Vexin	3030
60144	22	60	601	Chavençon	156
60145	22	60	603	Chelles	473
60146	22	60	602	Chepoix	386
60147	22	60	603	Chevincourt	848
60148	22	60	604	Chèvreville	461
60149	22	60	603	Chevrières	1743
60150	22	60	603	Chiry-Ourscamp	1112
60151	22	60	603	Choisy-au-Bac	3363
60152	22	60	602	Choisy-la-Victoire	214
60153	22	60	601	Choqueuse-les-Bénards	109
60154	22	60	602	Cinqueux	1523
60155	22	60	604	Cires-lès-Mello	3535
60156	22	60	603	Clairoix	2116
60157	22	60	602	Clermont	10573
60158	22	60	602	Coivrel	255
60159	22	60	603	Compiègne	40517
60160	22	60	603	Conchy-les-Pots	608
60161	22	60	601	Conteville	81
60162	22	60	601	Corbeil-Cerf	326
60163	22	60	601	Cormeilles	359
60164	22	60	601	Le Coudray-Saint-Germer	888
60165	22	60	601	Le Coudray-sur-Thelle	528
60166	22	60	603	Coudun	901
60167	22	60	603	Couloisy	469
60168	22	60	602	Courcelles-Epayelles	193
60169	22	60	601	Courcelles-lès-Gisors	854
60170	22	60	604	Courteuil	627
60171	22	60	603	Courtieux	192
60172	22	60	604	Coye-la-Forêt	3749
60173	22	60	604	Cramoisy	739
60174	22	60	603	Crapeaumesnil	163
60175	22	60	604	Creil	33601
60176	22	60	604	Crépy-en-Valois	14058
60177	22	60	602	Cressonsacq	431
60178	22	60	601	Crèvecoeur-le-Grand	3401
60179	22	60	602	Crèvecoeur-le-Petit	111
60180	22	60	601	Crillon	440
60181	22	60	603	Crisolles	1031
60182	22	60	601	Le Crocq	185
60183	22	60	601	Croissy-sur-Celle	275
60184	22	60	603	Croutoy	219
60185	22	60	604	Crouy-en-Thelle	1086
60186	22	60	602	Cuignières	209
60187	22	60	601	Cuigy-en-Bray	1035
60188	22	60	603	Cuise-la-Motte	2172
60189	22	60	603	Cuts	946
60190	22	60	604	Cuvergnon	320
60191	22	60	603	Cuvilly	610
60192	22	60	603	Cuy	228
60193	22	60	601	Daméraucourt	227
60194	22	60	601	Dargies	245
60195	22	60	601	Delincourt	511
60196	22	60	601	Le Déluge	494
60197	22	60	604	Dieudonné	841
60198	22	60	603	Dives	344
60199	22	60	601	Doméliers	225
60200	22	60	602	Domfront	341
60201	22	60	602	Dompierre	241
60203	22	60	604	Duvy	472
60204	22	60	603	Écuvilly	244
60205	22	60	601	Élencourt	55
60206	22	60	603	Élincourt-Sainte-Marguerite	885
60207	22	60	604	Éméville	292
60208	22	60	601	Énencourt-Léage	125
60209	22	60	601	Énencourt-le-Sec	202
60210	22	60	602	Épineuse	269
60211	22	60	601	Éragny-sur-Epte	593
60212	22	60	604	Ercuis	1403
60213	22	60	604	Ermenonville	969
60214	22	60	601	Ernemont-Boutavent	191
60215	22	60	602	Erquery	522
60216	22	60	602	Erquinvillers	166
60217	22	60	601	Escames	202
60218	22	60	601	Esches	1256
60219	22	60	601	Escles-Saint-Pierre	138
60220	22	60	601	Espaubourg	457
60221	22	60	602	Esquennoy	745
60222	22	60	602	Essuiles	547
60223	22	60	603	Estrées-Saint-Denis	3573
60224	22	60	604	Étavigny	163
60225	22	60	602	Étouy	809
60226	22	60	604	Ève	426
60227	22	60	603	Évricourt	194
60228	22	60	601	Fay-les-Étangs	429
60229	22	60	603	Le Fayel	228
60230	22	60	601	Le Fay-Saint-Quentin	545
60231	22	60	604	Feigneux	429
60232	22	60	602	Ferrières	486
60233	22	60	601	Feuquières	1626
60234	22	60	602	Fitz-James	2449
60235	22	60	601	Flavacourt	698
60236	22	60	603	Flavy-le-Meldeux	201
60237	22	60	602	Fléchy	97
60238	22	60	604	Fleurines	1835
60239	22	60	601	Fleury	512
60240	22	60	601	Fontaine-Bonneleau	259
60241	22	60	604	Fontaine-Chaalis	375
60242	22	60	601	Fontaine-Lavaganne	451
60243	22	60	601	Fontaine-Saint-Lucien	150
60244	22	60	601	Fontenay-Torcy	131
60245	22	60	601	Formerie	2099
60246	22	60	601	Fosseuse	736
60247	22	60	602	Fouilleuse	113
60248	22	60	601	Fouilloy	210
60249	22	60	604	Foulangues	202
60250	22	60	601	Fouquenies	437
60251	22	60	601	Fouquerolles	270
60252	22	60	602	Fournival	471
60253	22	60	601	Francastel	417
60254	22	60	603	Francières	509
60255	22	60	603	Fréniches	325
60256	22	60	601	Fresneaux-Montchevreuil	756
60257	22	60	601	Fresne-Léguillon	470
60258	22	60	603	Fresnières	181
60259	22	60	604	Fresnoy-en-Thelle	943
60260	22	60	604	Fresnoy-la-Rivière	601
60261	22	60	604	Fresnoy-le-Luat	484
60262	22	60	602	Le Frestoy-Vaux	226
60263	22	60	603	Frétoy-le-Château	262
60264	22	60	601	Frocourt	558
60265	22	60	602	Froissy	874
60267	22	60	601	Le Gallet	163
60268	22	60	602	Gannes	332
60269	22	60	601	Gaudechart	344
60270	22	60	603	Genvry	939
60271	22	60	601	Gerberoy	89
60272	22	60	604	Gilocourt	605
60273	22	60	603	Giraumont	546
60274	22	60	604	Glaignes	365
60275	22	60	601	Glatigny	209
60276	22	60	602	Godenvillers	167
60277	22	60	601	Goincourt	1236
60278	22	60	603	Golancourt	383
60279	22	60	604	Gondreville	242
60280	22	60	601	Gourchelles	130
60281	22	60	603	Gournay-sur-Aronde	601
60282	22	60	604	Gouvieux	9434
60283	22	60	602	Gouy-les-Groseillers	35
60284	22	60	603	Grandfresnoy	1636
60285	22	60	602	Grandvillers-aux-Bois	316
60286	22	60	601	Grandvilliers	3034
60287	22	60	603	Grandrû	295
60288	22	60	601	Grémévillers	390
60289	22	60	601	Grez	258
60290	22	60	601	Guignecourt	385
60291	22	60	603	Guiscard	1878
60292	22	60	603	Gury	214
60293	22	60	601	Hadancourt-le-Haut-Clocher	361
60294	22	60	603	Hainvillers	95
60295	22	60	601	Halloy	457
60296	22	60	601	Hannaches	141
60297	22	60	601	Le Hamel	174
60298	22	60	601	Hanvoile	611
60299	22	60	602	Hardivillers	584
60300	22	60	601	Hardivillers-en-Vexin	125
60301	22	60	601	Haucourt	151
60302	22	60	601	Haudivillers	801
60303	22	60	601	Hautbos	140
60304	22	60	601	Haute-Épine	292
60305	22	60	603	Hautefontaine	264
60306	22	60	601	Hécourt	150
60307	22	60	602	Heilles	591
60308	22	60	603	Hémévillers	421
60309	22	60	601	Hénonville	795
60310	22	60	601	Herchies	614
60311	22	60	602	La Hérelle	189
60312	22	60	601	Héricourt-sur-Thérain	114
60313	22	60	601	Hermes	2565
60314	22	60	601	Hétomesnil	221
60315	22	60	601	Hodenc-en-Bray	463
60316	22	60	601	Hodenc-l'Évêque	238
60317	22	60	602	Hondainville	611
60318	22	60	603	Houdancourt	584
60319	22	60	601	La Houssoye	574
60320	22	60	604	Ivors	245
60321	22	60	601	Ivry-le-Temple	651
60322	22	60	601	Jaméricourt	282
60323	22	60	603	Janville	723
60324	22	60	603	Jaulzy	906
60325	22	60	603	Jaux	2303
60326	22	60	603	Jonquières	586
60327	22	60	601	Jouy-sous-Thelle	977
60328	22	60	601	Juvignies	290
60329	22	60	603	Laberlière	178
60330	22	60	601	Laboissière-en-Thelle	1266
60331	22	60	601	Labosse	457
60332	22	60	602	Labruyère	645
60333	22	60	601	Lachapelle-aux-Pots	1608
60334	22	60	601	Lachapelle-Saint-Pierre	876
60335	22	60	601	Lachapelle-sous-Gerberoy	163
60336	22	60	601	Lachaussée-du-Bois-d'Écu	212
60337	22	60	603	Lachelle	582
60338	22	60	603	Lacroix-Saint-Ouen	4484
60339	22	60	601	Lafraye	348
60340	22	60	603	Lagny	533
60341	22	60	604	Lagny-le-Sec	1947
60342	22	60	602	Laigneville	4089
60343	22	60	601	Lalande-en-Son	681
60344	22	60	601	Lalandelle	438
60345	22	60	602	Lamécourt	225
60346	22	60	604	Lamorlaye	9300
60347	22	60	601	Lannoy-Cuillère	221
60348	22	60	603	Larbroye	477
60350	22	60	603	Lassigny	1400
60351	22	60	603	Lataule	117
60352	22	60	601	Lattainville	159
60353	22	60	601	Lavacquerie	208
60354	22	60	601	Laverrière	48
60355	22	60	601	Laversines	1148
60356	22	60	601	Lavilletertre	503
60357	22	60	602	Léglantiers	556
60358	22	60	604	Lévignen	882
60359	22	60	601	Lhéraule	185
60360	22	60	602	Liancourt	7169
60361	22	60	601	Liancourt-Saint-Pierre	553
60362	22	60	603	Libermont	211
60363	22	60	601	Lierville	223
60364	22	60	602	Lieuvillers	651
60365	22	60	601	Lihus	375
60366	22	60	602	Litz	356
60367	22	60	601	Loconville	351
60368	22	60	603	Longueil-Annel	2379
60369	22	60	603	Longueil-Sainte-Marie	1757
60370	22	60	601	Lormaison	1290
60371	22	60	601	Loueuse	148
60372	22	60	601	Luchy	570
60373	22	60	603	Machemont	722
60374	22	60	602	Maignelay-Montigny	2631
60375	22	60	602	Maimbeville	361
60376	22	60	601	Maisoncelle-Saint-Pierre	157
60377	22	60	602	Maisoncelle-Tuilerie	309
60378	22	60	603	Marest-sur-Matz	414
60379	22	60	603	Mareuil-la-Motte	612
60380	22	60	604	Mareuil-sur-Ourcq	1588
60381	22	60	603	Margny-aux-Cerises	240
60382	22	60	603	Margny-lès-Compiègne	8021
60383	22	60	603	Margny-sur-Matz	515
60385	22	60	604	Marolles	665
60386	22	60	603	Marquéglise	441
60387	22	60	601	Marseille-en-Beauvaisis	1230
60388	22	60	601	Martincourt	149
60389	22	60	603	Maucourt	283
60390	22	60	601	Maulers	203
60391	22	60	604	Maysel	244
60392	22	60	603	Mélicocq	670
60393	22	60	604	Mello	587
60394	22	60	602	Ménévillers	100
60395	22	60	601	Méru	13269
60396	22	60	602	Méry-la-Bataille	621
60397	22	60	601	Le Mesnil-Conteville	106
60398	22	60	604	Le Mesnil-en-Thelle	2288
60399	22	60	602	Le Mesnil-Saint-Firmin	154
60400	22	60	602	Le Mesnil-sur-Bulles	229
60401	22	60	601	Le Mesnil-Théribus	825
60402	22	60	603	Le Meux	1992
60403	22	60	601	Milly-sur-Thérain	1698
60404	22	60	602	Mogneville	1493
60405	22	60	601	Moliens	1096
60406	22	60	602	Monceaux	753
60407	22	60	601	Monceaux-l'Abbaye	205
60408	22	60	603	Monchy-Humières	661
60409	22	60	602	Monchy-Saint-Éloi	1979
60410	22	60	603	Mondescourt	275
60411	22	60	601	Monneville	833
60412	22	60	601	Montagny-en-Vexin	593
60413	22	60	604	Montagny-Sainte-Félicité	407
60414	22	60	604	Montataire	12500
60415	22	60	604	Montépilloy	160
60416	22	60	602	Montgérain	157
60417	22	60	601	Montherlant	138
60418	22	60	602	Montiers	407
60420	22	60	601	Montjavoult	482
60421	22	60	604	Mont-l'Évêque	422
60422	22	60	604	Montlognon	224
60423	22	60	603	Montmacq	1087
60424	22	60	603	Montmartin	204
60425	22	60	602	Montreuil-sur-Brêche	530
60426	22	60	601	Montreuil-sur-Thérain	244
60427	22	60	601	Monts	201
60428	22	60	601	Le Mont-Saint-Adrien	580
60429	22	60	604	Morangles	393
60430	22	60	604	Morienval	1022
60431	22	60	603	Morlincourt	483
60432	22	60	604	Mortefontaine	870
60433	22	60	601	Mortefontaine-en-Thelle	839
60434	22	60	603	Mortemer	197
60435	22	60	601	Morvillers	443
60436	22	60	602	Mory-Montcrux	97
60437	22	60	601	Mouchy-le-Châtel	79
60438	22	60	603	Moulin-sous-Touvent	229
60439	22	60	602	Mouy	5282
60440	22	60	602	Moyenneville	606
60441	22	60	603	Moyvillers	592
60442	22	60	601	Muidorge	143
60443	22	60	603	Muirancourt	554
60444	22	60	601	Mureaumont	149
60445	22	60	603	Nampcel	298
60446	22	60	604	Nanteuil-le-Haudouin	3516
60447	22	60	604	Néry	698
60448	22	60	604	Neufchelles	369
60449	22	60	603	Neufvy-sur-Aronde	246
60450	22	60	604	Neuilly-en-Thelle	3098
60451	22	60	602	Neuilly-sous-Clermont	1661
60452	22	60	601	Neuville-Bosc	528
60453	22	60	601	La Neuville-d'Aumont	289
60454	22	60	602	La Neuville-en-Hez	972
60455	22	60	601	La Neuville-Garnier	267
60456	22	60	602	La Neuville-Roy	969
60457	22	60	602	La Neuville-Saint-Pierre	167
60458	22	60	601	La Neuville-sur-Oudeuil	343
60459	22	60	603	La Neuville-sur-Ressons	228
60460	22	60	601	La Neuville-Vault	177
60461	22	60	601	Nivillers	190
60462	22	60	601	Noailles	2748
60463	22	60	604	Nogent-sur-Oise	18833
60464	22	60	602	Nointel	1008
60465	22	60	602	Noirémont	177
60466	22	60	602	Noroy	194
60468	22	60	602	Nourard-le-Franc	324
60469	22	60	601	Novillers	370
60470	22	60	602	Noyers-Saint-Martin	772
60471	22	60	603	Noyon	13478
60472	22	60	601	Offoy	106
60473	22	60	604	Ognes	264
60474	22	60	603	Ognolles	289
60475	22	60	604	Ognon	145
60476	22	60	601	Omécourt	159
60477	22	60	601	Ons-en-Bray	1295
60478	22	60	604	Ormoy-le-Davien	319
60479	22	60	604	Ormoy-Villers	643
60480	22	60	601	Oroër	544
60481	22	60	604	Orrouy	584
60482	22	60	604	Orry-la-Ville	3403
60483	22	60	603	Orvillers-Sorel	503
60484	22	60	601	Oudeuil	255
60485	22	60	602	Oursel-Maison	261
60486	22	60	602	Paillart	601
60487	22	60	601	Parnes	351
60488	22	60	603	Passel	299
60489	22	60	604	Péroy-les-Gombries	1023
60490	22	60	601	Pierrefitte-en-Beauvaisis	375
60491	22	60	603	Pierrefonds	1930
60492	22	60	603	Pimprez	753
60493	22	60	601	Pisseleu	424
60494	22	60	604	Plailly	1671
60495	22	60	602	Plainval	355
60496	22	60	602	Plainville	178
60497	22	60	602	Le Plessier-sur-Bulles	165
60498	22	60	602	Le Plessier-sur-Saint-Just	483
60499	22	60	603	Plessis-de-Roye	234
60500	22	60	604	Le Plessis-Belleville	3337
60501	22	60	603	Le Plessis-Brion	1446
60502	22	60	603	Le Plessis-Patte-d'Oie	100
60503	22	60	602	Le Ployron	115
60504	22	60	601	Ponchon	1095
60505	22	60	604	Pontarmé	819
60506	22	60	603	Pont-l'Évêque	711
60507	22	60	603	Pontoise-lès-Noyon	479
60508	22	60	604	Pontpoint	3136
60509	22	60	604	Pont-Sainte-Maxence	11775
60510	22	60	601	Porcheux	315
60511	22	60	603	Porquéricourt	356
60512	22	60	601	Pouilly	163
60513	22	60	604	Précy-sur-Oise	3236
60514	22	60	601	Prévillers	181
60515	22	60	602	Pronleroy	398
60516	22	60	601	Puiseux-en-Bray	410
60517	22	60	604	Puiseux-le-Hauberger	843
60518	22	60	602	Puits-la-Vallée	204
60519	22	60	603	Quesmy	182
60520	22	60	602	Le Quesnel-Aubry	173
60521	22	60	601	Quincampoix-Fleuzy	398
60522	22	60	602	Quinquempoix	334
60523	22	60	601	Rainvillers	872
60524	22	60	602	Rantigny	2559
60525	22	60	604	Raray	159
60526	22	60	602	Ravenel	1156
60527	22	60	604	Réez-Fosse-Martin	163
60528	22	60	601	Reilly	129
60529	22	60	602	Rémécourt	92
60530	22	60	602	Rémérangles	225
60531	22	60	603	Remy	1724
60532	22	60	601	Ressons-l'Abbaye	90
60533	22	60	603	Ressons-sur-Matz	1591
60534	22	60	603	Rethondes	724
60535	22	60	602	Reuil-sur-Brêche	304
60536	22	60	604	Rhuis	144
60537	22	60	603	Ribécourt-Dreslincourt	3978
60538	22	60	603	Ricquebourg	231
60539	22	60	602	Rieux	1596
60540	22	60	603	Rivecourt	522
60541	22	60	604	Roberval	384
60542	22	60	601	Rochy-Condé	1035
60543	22	60	604	Rocquemont	103
60544	22	60	602	Rocquencourt	189
60545	22	60	601	Romescamps	550
60546	22	60	604	Rosières	140
60547	22	60	602	Rosoy	615
60548	22	60	604	Rosoy-en-Multien	501
60549	22	60	601	Rotangy	200
60550	22	60	601	Rothois	206
60551	22	60	602	Rousseloy	306
60552	22	60	604	Rouville	288
60553	22	60	602	Rouvillers	262
60554	22	60	604	Rouvres-en-Multien	482
60555	22	60	602	Rouvroy-les-Merles	64
60556	22	60	602	Royaucourt	221
60557	22	60	601	Roy-Boissy	338
60558	22	60	603	Roye-sur-Matz	450
60559	22	60	602	La Rue-Saint-Pierre	769
60560	22	60	604	Rully	737
60561	22	60	604	Russy-Bémont	183
60562	22	60	602	Sacy-le-Grand	1363
60563	22	60	602	Sacy-le-Petit	539
60564	22	60	602	Sains-Morainvillers	273
60565	22	60	602	Saint-André-Farivillers	513
60566	22	60	601	Saint-Arnoult	187
60567	22	60	601	Saint-Aubin-en-Bray	1013
60568	22	60	602	Saint-Aubin-sous-Erquery	325
60569	22	60	603	Saint-Crépin-aux-Bois	253
60570	22	60	601	Saint-Crépin-Ibouvillers	1207
60571	22	60	601	Saint-Deniscourt	102
60572	22	60	603	Saint-Étienne-Roilaye	320
60573	22	60	602	Sainte-Eusoye	274
60574	22	60	602	Saint-Félix	607
60575	22	60	601	Sainte-Geneviève	2790
60576	22	60	601	Saint-Germain-la-Poterie	420
60577	22	60	601	Saint-Germer-de-Fly	1762
60578	22	60	604	Saintines	920
60579	22	60	603	Saint-Jean-aux-Bois	285
60581	22	60	602	Saint-Just-en-Chaussée	5496
60582	22	60	603	Saint-Léger-aux-Bois	803
60583	22	60	601	Saint-Léger-en-Bray	378
60584	22	60	604	Saint-Leu-d'Esserent	4705
60585	22	60	602	Saint-Martin-aux-Bois	291
60586	22	60	601	Saint-Martin-le-Noeud	1055
60587	22	60	602	Saint-Martin-Longueau	1481
60588	22	60	601	Saint-Maur	394
60589	22	60	604	Saint-Maximin	2493
60590	22	60	601	Saint-Omer-en-Chaussée	1322
60591	22	60	601	Saint-Paul	1579
60592	22	60	601	Saint-Pierre-es-Champs	679
60593	22	60	603	Saint-Pierre-lès-Bitry	143
60594	22	60	601	Saint-Quentin-des-Prés	291
60595	22	60	602	Saint-Remy-en-l'Eau	426
60596	22	60	601	Saint-Samson-la-Poterie	253
60597	22	60	603	Saint-Sauveur	1562
60598	22	60	601	Saint-Sulpice	922
60599	22	60	601	Saint-Thibault	274
60600	22	60	604	Saint-Vaast-de-Longmont	620
60601	22	60	604	Saint-Vaast-lès-Mello	966
60602	22	60	601	Saint-Valery	61
60603	22	60	603	Salency	900
60604	22	60	601	Sarcus	278
60605	22	60	601	Sarnois	324
60608	22	60	601	Le Saulchoy	100
60609	22	60	601	Savignies	719
60610	22	60	603	Sempigny	852
60611	22	60	601	Senantes	672
60612	22	60	604	Senlis	16170
60613	22	60	601	Senots	324
60614	22	60	601	Serans	234
60615	22	60	602	Sérévillers	125
60616	22	60	601	Sérifontaine	2768
60617	22	60	603	Sermaize	245
60618	22	60	604	Séry-Magneval	298
60619	22	60	604	Silly-le-Long	1156
60620	22	60	601	Silly-Tillard	484
60621	22	60	603	Solente	117
60622	22	60	601	Sommereux	398
60623	22	60	601	Songeons	1114
60624	22	60	601	Sully	157
60625	22	60	603	Suzoy	534
60626	22	60	601	Talmontiers	748
60627	22	60	602	Tartigny	266
60628	22	60	601	Therdonne	935
60629	22	60	601	Thérines	190
60630	22	60	601	Thibivillers	206
60631	22	60	604	Thiers-sur-Thève	1106
60632	22	60	603	Thiescourt	755
60633	22	60	601	Thieuloy-Saint-Antoine	340
60634	22	60	602	Thieux	418
60635	22	60	604	Thiverny	988
60636	22	60	603	Thourotte	4736
60637	22	60	604	Thury-en-Valois	474
60638	22	60	602	Thury-sous-Clermont	685
60639	22	60	601	Tillé	1102
60640	22	60	601	Tourly	174
60641	22	60	603	Tracy-le-Mont	1716
60642	22	60	603	Tracy-le-Val	1047
60643	22	60	602	Tricot	1433
60644	22	60	601	Trie-Château	1508
60645	22	60	601	Trie-la-Ville	325
60646	22	60	601	Troissereux	1152
60647	22	60	603	Trosly-Breuil	2093
60648	22	60	602	Troussencourt	339
60649	22	60	601	Troussures	189
60650	22	60	604	Trumilly	568
60651	22	60	604	Ully-Saint-Georges	1916
60652	22	60	601	Valdampierre	916
60653	22	60	602	Valescourt	275
60654	22	60	603	Vandélicourt	263
60655	22	60	603	Varesnes	393
60656	22	60	604	Varinfroy	237
60657	22	60	603	Vauchelles	311
60658	22	60	604	Vauciennes	637
60659	22	60	601	Vaudancourt	172
60660	22	60	601	Le Vaumain	343
60661	22	60	604	Vaumoise	892
60662	22	60	601	Le Vauroux	461
60663	22	60	601	Velennes	246
60664	22	60	602	Vendeuil-Caply	474
60665	22	60	603	Venette	2762
60666	22	60	604	Ver-sur-Launette	1198
60667	22	60	604	Verberie	3998
60668	22	60	601	Verderel-lès-Sauqueuse	740
60669	22	60	602	Verderonne	554
60670	22	60	604	Verneuil-en-Halatte	4486
60671	22	60	604	Versigny	395
60672	22	60	604	Vez	318
60673	22	60	601	Viefvillers	173
60674	22	60	603	Vieux-Moulin	598
60675	22	60	603	Vignemont	397
60676	22	60	603	Ville	779
60677	22	60	601	Villembray	247
60678	22	60	601	Villeneuve-les-Sablons	1281
60679	22	60	604	La Villeneuve-sous-Thury	172
60680	22	60	604	Villeneuve-sur-Verberie	684
60681	22	60	601	Villers-Saint-Barthélemy	479
60682	22	60	604	Villers-Saint-Frambourg	589
60683	22	60	604	Villers-Saint-Genest	401
60684	22	60	604	Villers-Saint-Paul	6171
60685	22	60	601	Villers-Saint-Sépulcre	950
60686	22	60	604	Villers-sous-Saint-Leu	2317
60687	22	60	601	Villers-sur-Auchy	358
60688	22	60	601	Villers-sur-Bonnières	163
60689	22	60	603	Villers-sur-Coudun	1400
60690	22	60	601	Villers-sur-Trie	345
60691	22	60	601	Villers-Vermont	126
60692	22	60	602	Villers-Vicomte	152
60693	22	60	603	Villeselve	378
